station_id,year,month,obs_mm_day,CHIRPS,ERA5_LAND,GPM_IMERG,MERRA2,PERSIANN_CDR,TERRACLIMATE,zone_name,zone_id
WA013,2004,8,2.19,9.355698586,5.983962536,8.132387161,,9.331908226,8.661115646,Soudanian,3
WA013,2004,9,2.82,3.191850424,1.564287901,4.776333809,,3.109920979,2.216603279,Soudanian,3
WA013,2004,10,0.0,0.244759142,0.084850289,0.095507517,,0.194882616,0.159269586,Soudanian,3
WA013,2004,11,0.0,0.001463835,0.000843585,0.039350096,,0.00072467,0.0,Soudanian,3
WA013,2004,12,0.42,1.28e-05,0.001024429,0.0,,0.047283061,0.0,Soudanian,3
WA013,2005,1,3.27,0.000276801,0.000853609,0.001967091,,1.44e-05,0.0,Soudanian,3
WA013,2005,2,2.68,0.006223277,0.000919096,0.001967091,,0.001738192,0.0,Soudanian,3
WA013,2005,3,1.94,0.01882812,0.000954077,0.007215427,,0.019623153,0.0,Soudanian,3
WA013,2005,4,2.39,0.355073512,0.028045101,0.369543523,,0.440639824,0.191655576,Soudanian,3
WA013,2005,5,0.0,1.896573067,0.785164475,2.278045893,,1.975360513,2.407155275,Soudanian,3
WA013,2005,6,1.59,4.04791069,2.237869263,6.251298904,,4.722588539,9.941345215,Soudanian,3
WA013,2005,7,1.89,6.29620409,4.388201237,8.438960075,,6.00973177,6.443424225,Soudanian,3
WA013,2005,8,5.18,7.666606903,8.477128983,10.62902451,,7.230387688,7.161164761,Soudanian,3
WA013,2005,9,3.87,4.001788616,2.399298668,4.573191166,,5.340789318,5.266470432,Soudanian,3
WA013,2005,10,1.43,0.324938297,0.736478925,1.114347816,,0.583010137,0.401186705,Soudanian,3
WA013,2005,11,1.64,1.97e-05,0.000985036,0.049587596,,0.018822731,0.0,Soudanian,3
WA013,2005,12,0.0,0.00060548,0.001150704,0.0,,0.000830631,0.0,Soudanian,3
WA013,2006,1,3.89,0.01069995,0.000732613,0.001967091,,0.035642724,0.0,Soudanian,3
WA013,2006,2,3.43,0.006239734,0.001319162,0.026430853,,0.006743399,0.0,Soudanian,3
WA013,2006,3,2.82,0.035783034,0.001023646,0.0,,0.010136523,0.0,Soudanian,3
WA013,2006,4,0.82,0.151971459,0.036729578,0.020993344,,0.208215326,0.0,Soudanian,3
WA013,2006,5,1.11,1.620568156,0.943050325,3.411623001,,2.278985262,0.965681374,Soudanian,3
WA013,2006,6,0.92,2.342131376,1.329220533,3.46671629,,2.3957932,2.824903488,Soudanian,3
WA013,2006,7,1.45,4.875878811,4.722676754,7.939762115,,5.754635334,3.919262886,Soudanian,3
WA013,2006,8,2.81,9.731200218,6.313347816,8.889021873,,9.788714409,10.9836874,Soudanian,3
WA013,2006,9,3.59,6.064056873,3.90182662,7.69922924,,7.309746742,6.539352417,Soudanian,3
WA013,2006,10,0.73,0.421564817,0.215826735,0.37020877,,0.997803569,0.782225847,Soudanian,3
WA013,2006,11,1.94,0.00519252,0.000931389,0.046565525,,0.017766181,0.0,Soudanian,3
WA013,2006,12,0.44,0.00211598,0.001258452,0.0,,0.09484528,0.0,Soudanian,3
WA013,2007,1,0.74,9.23e-05,0.000885998,0.0,,0.028243737,0.0,Soudanian,3
WA013,2007,2,5.71,0.013798019,0.00113479,0.005901272,,0.001780786,0.0,Soudanian,3
WA013,2007,3,2.04,0.117727533,0.001172023,0.118952155,,0.025734203,0.0,Soudanian,3
WA013,2007,4,0.93,0.633150756,0.041163072,0.895332515,,0.872685313,0.099996798,Soudanian,3
WA013,2007,5,0.0,1.941198707,0.218435243,2.892060518,,3.05068922,1.65113306,Soudanian,3
WA013,2007,6,2.56,2.784200907,2.124797821,6.169229031,,6.312218666,3.366549492,Soudanian,3
WA013,2007,7,1.4,5.191195011,4.321354389,5.829539776,,6.140861988,5.782149315,Soudanian,3
WA013,2007,8,4.08,7.492049217,5.722167015,11.43374062,,8.727708817,9.578437805,Soudanian,3
WA013,2007,9,2.63,3.040196419,2.534700632,1.130096793,,2.957536459,3.849860668,Soudanian,3
WA013,2007,10,0.0,0.148774326,0.002936726,0.02745807,,0.39297393,0.0,Soudanian,3
WA013,2007,11,0.91,0.001661226,0.000940376,0.015745008,,0.004728056,0.0,Soudanian,3
WA013,2007,12,2.51,0.001038249,0.000636517,0.019670907,,0.020109901,0.0,Soudanian,3
WA013,2008,1,1.89,0.001670083,0.001246606,0.047210179,,0.001088222,0.0,Soudanian,3
WA013,2008,2,4.99,8.76e-05,0.001110617,0.0,,0.066608571,0.0,Soudanian,3
WA013,2008,3,0.0,0.017470153,0.000803413,0.007868363,,0.008085906,0.0,Soudanian,3
WA013,2008,4,0.45,0.218001708,0.062162306,0.147634894,,0.157590941,0.024988908,Soudanian,3
WA013,2008,5,0.11,1.528480291,0.316802531,0.654789984,,1.553695679,1.314431906,Soudanian,3
WA013,2008,6,0.0,2.523042679,2.388403177,4.065847397,,4.277328014,3.091538429,Soudanian,3
WA013,2008,7,3.85,6.601255417,4.950315952,8.552933693,,8.174142838,10.4413147,Soudanian,3
WA013,2008,8,4.09,9.605743408,7.69940567,7.623425007,,8.590104103,9.370826721,Soudanian,3
WA013,2008,9,2.28,3.622357607,3.22384882,3.711613178,,4.744935513,3.039469481,Soudanian,3
WA013,2008,10,0.03,0.190153405,0.22645627,0.248777375,,0.474936426,0.088698938,Soudanian,3
WA013,2008,11,0.0,0.00114031,0.000989,0.038430855,,0.002822245,0.0,Soudanian,3
WA013,2008,12,0.0,0.002667944,0.001856092,0.048623059,,0.088712156,0.0,Soudanian,3
WA013,2009,1,3.7,0.003032614,0.001093635,0.0,,0.000792384,0.0,Soudanian,3
WA013,2009,2,1.86,0.001393224,0.001057778,0.007868363,,0.000485929,0.0,Soudanian,3
WA013,2009,3,1.54,0.006790029,0.000967557,0.012745488,,0.009626403,0.0,Soudanian,3
WA013,2009,4,0.0,0.487815708,0.039072391,0.145586833,,1.047812939,0.124988914,Soudanian,3
WA013,2009,5,2.68,1.575664282,0.462724864,1.544526815,,1.820593715,3.020018816,Soudanian,3
WA013,2009,6,1.46,3.396005392,1.47671175,3.055618525,,4.28240633,3.860290051,Soudanian,3
WA013,2009,7,1.8,6.015485287,3.933349371,9.76138401,,6.505340576,6.395049572,Soudanian,3
WA013,2009,8,6.13,6.812941074,7.06584692,10.04077148,,7.460401535,7.886882305,Soudanian,3
WA013,2009,9,1.57,3.635124683,2.362815142,3.922320843,,3.621832371,3.4748559,Soudanian,3
WA013,2009,10,1.76,0.389764249,0.389521241,0.626741588,,1.397632122,0.766081572,Soudanian,3
WA013,2009,11,0.0,0.004013601,0.000727829,0.045814823,,0.01390916,0.0,Soudanian,3
WA013,2009,12,1.84,0.00102291,0.000984442,0.0,,0.001660461,0.0,Soudanian,3
WA013,2010,1,1.99,0.000177027,0.000842816,0.0,,0.001887421,0.0,Soudanian,3
WA013,2010,2,3.21,0.003786173,0.001353682,0.003934181,,0.00307269,0.0,Soudanian,3
WA013,2010,3,2.23,0.058498837,0.000692943,0.010117179,,0.079068005,0.0,Soudanian,3
WA013,2010,4,0.85,0.374436766,0.075764567,1.633430719,,0.548170328,0.824944556,Soudanian,3
WA013,2010,5,0.0,1.370547891,0.599666893,1.606757283,,2.038007498,1.169285893,Soudanian,3
WA013,2010,6,1.19,3.894676208,2.413296461,4.094288826,,4.648125172,6.166499138,Soudanian,3
WA013,2010,7,1.77,5.856671333,8.35341835,7.842625141,,8.701823235,5.945420265,Soudanian,3
WA013,2010,8,5.28,9.397210121,6.566309452,8.80272007,,9.090126038,9.564341545,Soudanian,3
WA013,2010,9,3.05,6.164537907,3.044897556,6.947175026,,4.637046814,6.197750568,Soudanian,3
WA013,2010,10,0.42,0.750469267,1.319756508,1.6242764,,2.115314007,0.999960124,Soudanian,3
WA013,2010,11,0.0,0.003267585,0.00090139,0.019679189,,0.00576613,0.0,Soudanian,3
WA013,2010,12,0.69,0.000121389,0.000885554,0.0,,0.048958395,0.0,Soudanian,3
WA013,2011,1,3.19,0.000633825,0.001094076,0.0,,0.0,0.0,Soudanian,3
WA013,2011,2,7.08,0.009901765,0.004173182,0.023613371,,0.009429982,0.0,Soudanian,3
WA013,2011,3,3.67,0.016136259,0.000819494,0.003934181,,0.000399318,0.0,Soudanian,3
WA013,2011,4,1.72,0.338950574,0.002676739,0.454342633,,0.318168521,0.0,Soudanian,3
WA013,2011,5,4.36,1.481505275,0.582036436,2.273994923,,1.882392168,1.298318148,Soudanian,3
WA013,2011,6,1.14,3.258859873,1.83466804,4.626469612,,3.222974777,5.826915741,Soudanian,3
WA013,2011,7,3.11,4.884237766,4.263844013,7.249853134,,4.783890724,4.693450451,Soudanian,3
WA013,2011,8,5.38,8.037958145,12.21507072,9.22158432,,6.04247427,9.312401772,Soudanian,3
WA013,2011,9,1.24,5.063263416,4.954481125,5.48409462,,5.212900639,4.674846649,Soudanian,3
WA013,2011,10,0.0,0.355912477,0.419669747,0.971626103,,0.89901638,0.768099189,Soudanian,3
WA013,2011,11,0.0,0.001060472,0.000900664,0.003934181,,0.01883029,0.0,Soudanian,3
WA013,2011,12,1.31,2.85e-07,0.000803954,0.0,,0.004414955,0.0,Soudanian,3
WA013,2012,1,2.28,9.21e-05,0.000858771,0.0,,0.000313672,0.0,Soudanian,3
WA013,2012,2,4.67,0.002788798,0.00109335,0.024,,0.005451323,0.0,Soudanian,3
WA013,2012,3,3.86,0.033949893,0.001218659,0.03045759,,0.004238246,0.0,Soudanian,3
WA013,2012,4,1.58,0.444373041,0.016715512,0.192633465,,0.362902373,0.02499211,Soudanian,3
WA013,2012,5,0.3,3.240119219,1.000579834,2.368289471,,4.02713871,4.019975662,Soudanian,3
WA013,2012,6,0.0,3.771411657,2.080661297,6.984337807,,4.421181202,6.908094406,Soudanian,3
WA013,2012,7,3.92,7.038723946,5.81210947,7.654447079,,7.85359621,7.427307606,Soudanian,3
WA013,2012,8,5.47,8.898024559,8.327104568,10.23013115,,8.927304268,11.23370934,Soudanian,3
WA013,2012,9,0.49,4.802781105,6.415044308,3.495257378,,5.498270988,3.964455128,Soudanian,3
WA013,2012,10,0.11,0.350112885,0.110732451,0.615113735,,0.821750224,0.330619156,Soudanian,3
WA013,2012,11,0.71,0.006063323,0.000815215,0.059682228,,0.021891937,0.0,Soudanian,3
WA013,2012,12,1.47,0.000376682,0.000873588,0.0,,0.103558883,0.0,Soudanian,3
WA013,2013,1,3.64,0.004262737,0.00094027,0.009835454,,0.012906218,0.0,Soudanian,3
WA013,2013,2,4.85,0.001167582,0.001303905,0.08406885,,0.036215924,0.0,Soudanian,3
WA013,2013,3,3.23,0.117354535,0.00141519,0.07851816,,0.193490207,0.0,Soudanian,3
WA013,2013,4,0.58,0.275929153,0.204454556,0.554017425,,0.822021246,0.81035018,Soudanian,3
WA013,2013,5,0.0,0.814041913,0.457032025,0.807498991,,1.248538375,0.177400976,Soudanian,3
WA013,2013,6,0.17,3.958309889,1.856613755,4.493042469,,3.663852692,5.076928139,Soudanian,3
WA013,2013,7,2.52,5.452456951,3.264440536,5.083145618,,5.560052872,4.903142929,Soudanian,3
WA013,2013,8,4.46,9.372834206,8.772298813,8.594129562,,7.794003487,10.70750332,Soudanian,3
WA013,2013,9,0.14,3.996678114,3.047633648,3.675824642,,4.144155502,4.097791672,Soudanian,3
WA013,2013,10,0.0,0.319191009,0.805994928,0.416268498,,0.389021546,0.758039951,Soudanian,3
WA013,2013,11,0.57,0.000613314,0.000802047,0.033440545,,0.00468935,0.0,Soudanian,3
WA013,2013,12,0.15,0.000841109,0.000871962,0.083295599,,0.015491768,0.0,Soudanian,3
WA013,2014,1,2.19,0.006817834,0.001492313,0.005901272,,0.038558792,0.0,Soudanian,3
WA013,2014,2,5.11,0.000891513,0.000843827,0.011802545,,0.015786156,0.0,Soudanian,3
WA013,2014,3,1.15,0.125189453,0.000898455,0.149522603,,0.140616626,0.0,Soudanian,3
WA013,2014,4,0.0,0.765694678,0.061443038,0.793468833,,1.424372554,0.660369158,Soudanian,3
WA013,2014,5,0.06,1.404011726,1.62985611,1.437607408,,2.032574892,1.707573891,Soudanian,3
WA013,2014,6,1.46,2.597288847,0.999377251,2.508069038,,3.140717506,1.699920893,Soudanian,3
WA013,2014,7,4.61,5.227820396,4.837553024,5.740020275,,5.281847,6.475685596,Soudanian,3
WA013,2014,8,5.48,7.804572582,12.62568474,9.52701664,,6.592403412,7.546243668,Soudanian,3
WA013,2014,9,0.66,4.720546246,3.144371986,5.047941208,,6.81959343,4.308183193,Soudanian,3
WA013,2014,10,0.21,0.323663741,0.514931858,0.656763315,,0.567153215,0.719730437,Soudanian,3
WA013,2014,11,0.82,0.006948525,0.001086933,0.057715137,,0.051411945,0.0,Soudanian,3
WA013,2014,12,0.72,4.73e-05,0.001023717,0.022952154,,0.008560766,0.0,Soudanian,3
WA013,2015,1,3.17,0.000459965,0.001219229,0.021637999,,0.006308251,0.0,Soudanian,3
WA013,2015,2,3.35,0.013067841,0.000964241,0.025572181,,0.02548755,0.0,Soudanian,3
WA013,2015,3,2.58,0.114954546,0.004878725,0.338451147,,0.170344964,0.0,Soudanian,3
WA013,2015,4,1.03,0.088730812,0.002462985,0.36342898,,0.057971086,0.039586477,Soudanian,3
WA013,2015,5,1.53,0.599967539,0.067132168,0.572527468,,0.556862414,0.145142913,Soudanian,3
WA013,2015,6,0.0,2.100752115,1.131774426,2.485958576,,2.633904696,2.468634367,Soudanian,3
WA013,2015,7,2.07,5.66644907,5.384520531,6.275274754,,5.213588715,5.669267178,Soudanian,3
WA013,2015,8,1.12,9.167457581,9.299437523,7.566040993,,6.903094769,9.181278229,Soudanian,3
WA013,2015,9,1.72,5.122954369,3.922872305,3.119537354,,4.195833206,2.789488316,Soudanian,3
WA013,2015,10,0.0,0.467631072,0.460725307,0.586217403,,0.818897784,0.909237385,Soudanian,3
WA013,2015,11,0.0,0.00029673,0.000989021,0.124499418,,0.008424519,0.0,Soudanian,3
WA013,2015,12,0.71,0.001578125,0.000813326,0.007868363,,0.013294615,0.0,Soudanian,3
WA013,2016,1,2.43,0.00138236,0.000689583,0.025572181,,0.140628159,0.0,Soudanian,3
WA013,2016,2,1.68,0.001275755,0.001152788,0.019017972,,0.140901908,0.0,Soudanian,3
WA013,2016,3,2.77,0.063390598,0.027434718,0.517718554,,0.14341794,0.030237339,Soudanian,3
WA013,2016,4,0.0,0.73429215,0.076821364,0.334793866,,0.725998223,0.958277881,Soudanian,3
WA013,2016,5,1.11,1.973472595,0.505055606,1.788066864,,3.26767683,1.489842653,Soudanian,3
WA013,2016,6,0.0,3.6566782,2.874229908,6.712782383,,4.966617584,6.641503811,Soudanian,3
WA013,2016,7,2.54,5.753168583,6.159549236,4.747280121,,5.735067368,5.887001991,Soudanian,3
WA013,2016,8,4.15,6.821969986,5.431675911,7.495093346,,6.0788517,9.669255257,Soudanian,3
WA013,2016,9,2.88,4.125677586,2.994928837,3.823243618,,4.167330265,3.572723627,Soudanian,3
WA013,2016,10,0.66,0.165806621,0.03687384,0.688733518,,0.441149831,0.20965904,Soudanian,3
WA013,2016,11,0.18,0.008805365,0.000929909,0.129191622,,0.023477003,0.0,Soudanian,3
WA013,2016,12,0.0,0.000693758,0.000843587,0.038688883,,0.008002735,0.0,Soudanian,3
WA013,2017,1,0.65,0.000808117,0.000887036,0.044590157,,0.004271298,0.0,Soudanian,3
WA013,2017,2,3.77,0.001030438,0.001104186,0.021637999,,0.016407955,0.0,Soudanian,3
WA013,2017,3,2.49,0.027545445,0.001010443,0.154794827,,0.080595583,0.0,Soudanian,3
WA013,2017,4,0.0,0.137456,0.014662449,0.558402538,,0.217082262,0.493702501,Soudanian,3
WA013,2017,5,1.28,1.103276134,0.545759976,1.471124172,,3.087143421,1.022122264,Soudanian,3
WA013,2017,6,0.15,3.437642574,4.606679916,6.796985149,,0.075906813,8.049772263,Soudanian,3
WA013,2017,7,1.29,5.321857929,4.960101128,6.354935169,,0.103049748,7.429337502,Soudanian,3
WA013,2017,8,4.15,8.037013054,5.813380718,8.463533401,,7.85249424,9.443411827,Soudanian,3
WA013,2017,9,2.78,3.406565666,3.862127781,2.935949802,,3.777444601,3.158239841,Soudanian,3
WA013,2017,10,0.91,0.161738858,0.031223305,0.239189699,,0.278352529,0.032258064,Soudanian,3
WA013,2017,11,2.85,0.000305952,0.000830685,0.407767802,,0.021155318,0.0,Soudanian,3
WA013,2017,12,0.0,0.003113278,0.004000516,0.019017972,,0.01421706,0.0,Soudanian,3
WA013,2018,1,2.41,0.002510136,0.000817424,0.011802544,,0.015517471,0.0,Soudanian,3
WA013,2018,2,5.03,0.013557663,0.017539553,0.297146499,,0.168837339,0.0,Soudanian,3
WA013,2018,3,2.47,0.063842036,0.000918909,0.258086443,,0.150200114,0.0,Soudanian,3
WA013,2018,4,0.0,0.395899117,0.002661552,0.280890256,,0.247632816,0.124988914,Soudanian,3
WA013,2018,5,0.0,1.541234493,0.429041296,3.910298109,,2.742262602,1.602727532,Soudanian,3
WA013,2018,6,0.0,3.689628124,2.687391281,6.169600487,,4.847364902,6.999946117,Soudanian,3
WA013,2018,7,1.16,6.195337772,4.653267384,3.565254688,,5.773231983,7.927292347,Soudanian,3
WA013,2018,8,2.34,7.357960224,6.822555542,7.553329945,,7.922176361,8.50793457,Soudanian,3
WA013,2018,9,1.51,5.256803513,3.77577281,5.704974174,,5.663069248,7.714360237,Soudanian,3
WA013,2018,10,0.0,1.541685581,0.152063102,0.66681999,,0.853148818,2.739792109,Soudanian,3
WA013,2018,11,1.23,0.005951668,0.000815307,0.074096516,,0.010348028,0.0,Soudanian,3
WA013,2018,12,1.25,0.00198356,0.000885226,0.021637999,,0.009185115,0.0,Soudanian,3
WA013,2019,1,1.37,0.00044292,0.000967776,0.06097981,,0.008430174,0.0,Soudanian,3
WA013,2019,2,4.17,0.011111821,0.014390918,0.03147345,,0.031228937,0.0,Soudanian,3
WA013,2019,3,0.18,0.055655673,0.004930811,0.177392334,,0.081491135,0.0,Soudanian,3
WA013,2019,4,0.0,0.248834208,0.00163512,0.145262688,,0.372044832,0.0,Soudanian,3
WA013,2019,5,1.0,2.664434195,2.052226782,3.347810268,,3.758176565,3.531772614,Soudanian,3
WA013,2019,6,1.53,3.590196848,2.752777815,3.913233519,,4.481311798,4.383378029,Soudanian,3
WA013,2019,7,1.61,6.625452995,7.594513416,8.26709938,,6.697724342,10.0319252,Soudanian,3
WA013,2019,8,5.81,10.36472034,7.223847389,9.03027153,,9.109725952,9.167373657,Soudanian,3
WA013,2019,9,0.61,3.343576908,3.222779036,1.329372764,,4.302399635,4.339469433,Soudanian,3
WA013,2019,10,0.0,1.083255172,2.727367163,1.215513825,,2.694338322,2.806271076,Soudanian,3
WA013,2019,11,1.39,0.01096583,0.000730395,0.761099219,,0.10344635,0.0,Soudanian,3
WA013,2019,12,2.59,0.00149417,0.000746463,0.013769636,,0.022172792,0.0,Soudanian,3
WA013,2020,1,3.12,9.53e-05,0.001051454,0.025572181,,0.002126362,0.0,Soudanian,3
WA013,2020,2,4.45,0.000930455,0.007779481,0.013116699,,0.018974381,0.0,Soudanian,3
WA013,2020,3,0.0,0.094062611,0.015223488,1.302301884,,0.467436522,0.032254964,Soudanian,3
WA013,2020,4,0.0,0.300090283,0.001457671,1.047340751,,0.621691465,0.0,Soudanian,3
WA013,2020,5,0.66,1.536818743,0.618687928,1.233341813,,1.636976719,0.973698139,Soudanian,3
WA013,2020,6,0.05,2.440366745,1.217508912,3.151172161,,4.507476807,2.097804308,Soudanian,3
WA013,2020,7,1.12,9.813907623,5.420518875,9.718567848,,8.872738838,6.775981426,Soudanian,3
WA013,2020,8,4.58,9.595612526,8.912121773,12.38854599,,9.435428619,11.86890793,Soudanian,3
WA013,2020,9,2.64,6.353415489,4.16994381,5.509390831,,6.833712101,5.120539188,Soudanian,3
WA013,2020,10,1.68,0.520498276,0.352183014,0.776549876,,0.92242682,0.320526272,Soudanian,3
WA013,2020,11,0.67,0.006184027,0.000888292,0.701602697,,0.110417224,0.0,Soudanian,3
WA013,2020,12,2.04,4.77e-05,0.000774781,0.013769636,,0.002570208,0.0,Soudanian,3
WA014,2000,1,3.57,0.755522311,2.552815199,,0.906110466,1.215119123,1.118977547,Guineo-Congolean,5
WA014,2000,2,0.63,0.776773691,0.110149369,,0.674351513,0.395248204,0.674558401,Guineo-Congolean,5
WA014,2000,3,0.0,3.674739838,1.229440928,,2.381060362,3.41680932,3.874996424,Guineo-Congolean,5
WA014,2000,4,1.16,5.017006874,1.697793722,,1.678249598,5.483109474,5.870802402,Guineo-Congolean,5
WA014,2000,5,3.19,5.735771656,4.153692722,,2.927213907,5.449886799,5.423376083,Guineo-Congolean,5
WA014,2000,6,7.63,7.86037302,6.003062725,11.31468201,4.203771591,10.1915226,6.637514114,Guineo-Congolean,5
WA014,2000,7,3.64,3.112221241,2.455760717,5.141321182,4.522857189,4.902942181,3.776218891,Guineo-Congolean,5
WA014,2000,8,2.91,3.198616028,2.742925167,3.061881781,3.947468281,3.038466692,2.004024267,Guineo-Congolean,5
WA014,2000,9,2.98,3.939042807,3.247625351,4.44305706,3.754657507,4.486042976,3.770853996,Guineo-Congolean,5
WA014,2000,10,0.56,4.658518314,2.279671669,3.398249388,2.361932993,4.024419308,2.911343098,Guineo-Congolean,5
WA014,2000,11,4.08,1.73676157,1.644510627,2.971359491,1.730057716,2.364933252,1.747917771,Guineo-Congolean,5
WA014,2000,12,7.03,0.649637163,0.335630298,0.442150533,0.078876689,0.389580846,0.217736065,Guineo-Congolean,5
WA014,2001,1,5.38,0.26891923,0.655843318,0.050816078,,0.003316826,0.822592378,Guineo-Congolean,5
WA014,2001,2,0.09,0.857410789,0.615136027,0.608987153,,0.686608851,0.912930548,Guineo-Congolean,5
WA014,2001,3,0.0,4.163877487,2.817002058,6.17682457,,4.746899605,2.088699341,Guineo-Congolean,5
WA014,2001,4,1.72,5.93944025,3.944181919,7.653892517,,6.976261139,8.572874069,Guineo-Congolean,5
WA014,2001,5,3.33,6.555371761,3.427864075,3.892597914,,4.522414207,5.745909691,Guineo-Congolean,5
WA014,2001,6,7.45,6.436731815,4.2335639,7.10830164,,6.804815292,6.027147293,Guineo-Congolean,5
WA014,2001,7,2.02,2.599413395,2.219373703,3.185353279,,3.607255936,2.173395157,Guineo-Congolean,5
WA014,2001,8,1.38,1.031828284,1.717142582,1.708797336,,1.509882689,1.37103796,Guineo-Congolean,5
WA014,2001,9,2.93,5.461050034,3.31694746,5.805430889,,5.457180023,7.656261444,Guineo-Congolean,5
WA014,2001,10,1.4,4.082072735,1.38045001,4.432778358,,3.963443041,3.223829269,Guineo-Congolean,5
WA014,2001,11,5.83,2.293772221,1.158944964,1.695584297,,2.898096085,2.531258583,Guineo-Congolean,5
WA014,2001,12,6.44,0.68961823,0.406486332,1.002469897,,0.649001122,0.056450173,Guineo-Congolean,5
WA014,2002,1,4.3,0.685394049,0.74877876,0.658716798,,0.687883735,0.135084674,Guineo-Congolean,5
WA014,2002,2,0.0,1.066120982,0.912783861,0.972597837,,0.858375967,0.964264631,Guineo-Congolean,5
WA014,2002,3,0.22,2.742113113,2.617438555,3.336690426,,3.460687637,4.4999547,Guineo-Congolean,5
WA014,2002,4,1.47,7.318195343,3.841077089,6.486651421,,5.327181339,7.995780945,Guineo-Congolean,5
WA014,2002,5,4.13,6.535758018,3.425464153,7.648696423,,5.608922482,6.026195526,Guineo-Congolean,5
WA014,2002,6,5.73,7.297376633,6.265881538,8.290257454,,7.536465645,7.991683483,Guineo-Congolean,5
WA014,2002,7,2.36,6.196466446,4.822531223,8.856689453,,8.268344879,7.399206161,Guineo-Congolean,5
WA014,2002,8,0.0,2.909396172,4.957984447,3.053723812,,3.641251326,2.965704918,Guineo-Congolean,5
WA014,2002,9,1.11,2.76990819,3.496776581,4.169809341,,3.704475164,3.285453558,Guineo-Congolean,5
WA014,2002,10,3.08,7.774629593,4.695382118,7.781876564,,7.384300232,9.052550316,Guineo-Congolean,5
WA014,2002,11,5.7,3.545661688,2.857530117,2.197667837,,2.764398813,2.00000453,Guineo-Congolean,5
WA014,2002,12,5.13,0.684022129,0.54582268,1.148080826,,0.607168078,0.193548381,Guineo-Congolean,5
WA014,2003,1,5.78,0.579840004,1.111407399,1.044187784,,0.628200471,0.804457068,Guineo-Congolean,5
WA014,2003,2,1.67,2.430115223,2.074339867,2.632015705,,2.090059042,2.745547771,Guineo-Congolean,5
WA014,2003,3,0.0,2.933148623,2.076789856,2.915234566,,2.889313221,2.870958805,Guineo-Congolean,5
WA014,2003,4,0.12,5.2825737,3.167666435,5.188820362,,5.652973652,5.893691063,Guineo-Congolean,5
WA014,2003,5,5.37,4.44994545,2.596282721,5.767931461,,5.238182068,5.63104248,Guineo-Congolean,5
WA014,2003,6,8.19,7.496049881,4.340506077,7.36841917,,7.163360119,7.843824387,Guineo-Congolean,5
WA014,2003,7,2.36,2.667417526,1.79196167,2.371057272,,2.231831074,2.399210453,Guineo-Congolean,5
WA014,2003,8,1.26,1.795811057,2.378738403,1.395951629,,1.856217861,1.256036401,Guineo-Congolean,5
WA014,2003,9,0.0,5.330685139,5.207058907,4.316074371,,5.937805176,3.779197931,Guineo-Congolean,5
WA014,2003,10,0.22,8.572042465,5.289020538,7.002630711,,8.257897377,7.788309097,Guineo-Congolean,5
WA014,2003,11,5.42,5.092912197,2.650549173,4.989202976,,4.194304466,4.412553787,Guineo-Congolean,5
WA014,2003,12,7.52,1.227893591,1.143069863,2.045404673,,0.972554147,0.941536307,Guineo-Congolean,5
WA014,2004,1,3.38,0.666238129,1.427090883,1.541163802,,0.944454312,0.941559732,Guineo-Congolean,5
WA014,2004,2,1.61,2.739134312,1.229769945,3.569658995,,2.467099667,2.366343975,Guineo-Congolean,5
WA014,2004,3,1.72,3.245687962,1.818701267,4.320435047,,2.976108789,4.094757557,Guineo-Congolean,5
WA014,2004,4,2.14,3.34524107,2.22256875,3.637402058,,3.829544783,3.716709137,Guineo-Congolean,5
WA014,2004,5,5.09,4.376367092,3.375930071,3.722702265,,5.381569862,3.165295601,Guineo-Congolean,5
WA014,2004,6,8.85,3.486427307,2.721708298,2.512051344,,2.943317652,2.645841837,Guineo-Congolean,5
WA014,2004,7,4.92,4.84056139,3.066148996,5.834376812,,4.949701309,4.645168781,Guineo-Congolean,5
WA014,2004,8,0.83,3.157983303,2.399652243,4.428318501,,3.925120354,2.661300659,Guineo-Congolean,5
WA014,2004,9,0.61,9.141294479,5.814701557,8.941072464,,8.889293671,8.80414772,Guineo-Congolean,5
WA014,2004,10,0.2,6.604219437,2.764292717,6.964201927,,7.219804764,8.949613571,Guineo-Congolean,5
WA014,2004,11,2.48,2.363458633,2.040773153,2.574391842,,3.635817051,2.08543992,Guineo-Congolean,5
WA014,2004,12,6.31,1.539216876,1.032387614,1.764640689,,1.100972533,1.506059766,Guineo-Congolean,5
WA014,2005,1,3.65,0.331709266,0.665684819,0.784575701,,0.374512851,0.30645892,Guineo-Congolean,5
WA014,2005,2,0.8,2.024167776,1.461167216,2.172636747,,1.90259707,2.120523453,Guineo-Congolean,5
WA014,2005,3,2.3,4.530355453,2.730911493,4.869470119,,4.274049759,4.69549036,Guineo-Congolean,5
WA014,2005,4,0.45,4.545725822,2.562075138,4.619168758,,5.326588631,4.554167271,Guineo-Congolean,5
WA014,2005,5,5.25,5.530043602,3.489722729,7.658525944,,6.168416977,7.417332649,Guineo-Congolean,5
WA014,2005,6,8.85,6.326404095,6.377901554,5.444748878,,5.692084789,4.462520599,Guineo-Congolean,5
WA014,2005,7,3.71,1.80243957,2.736604691,1.334404111,,2.067590714,1.417354584,Guineo-Congolean,5
WA014,2005,8,1.24,1.722243667,3.401516438,1.835462093,,1.387979746,1.135074496,Guineo-Congolean,5
