station_id,year,month,obs_mm_day,CHIRPS,ERA5_LAND,GPM_IMERG,MERRA2,PERSIANN_CDR,TERRACLIMATE
WA012,2018,3,3.199,3.5871565341949463,2.010474443435669,3.172909736633301,1.9525946378707888,2.302824020385742,2.6048407554626465
WA012,2018,4,1.8627,2.4423816204071045,2.703986644744873,3.0329747200012207,1.8450095653533936,1.9144316911697388,3.1666581630706787
WA012,2018,5,8.1635,6.60668420791626,5.706780910491943,6.879681587219238,4.929010391235352,5.412930488586426,5.419363498687744
WA012,2018,6,4.4887,6.328296661376953,7.9988603591918945,5.105193138122559,5.106461524963379,6.7730712890625,8.541682243347168
WA012,2018,7,4.1619,4.386044502258301,4.634727954864502,3.2441623210906982,5.309446334838867,4.478804111480713,3.814513921737671
WA012,2018,8,2.7952,2.478123903274536,4.326286792755127,2.0642035007476807,4.397623062133789,2.390221118927002,3.451612949371338
WA012,2018,9,8.6557,8.469283103942871,6.990025043487549,6.31675910949707,7.404983043670654,7.681432247161865,6.566683769226074
WA012,2018,10,5.9719,5.950934886932373,4.496297359466553,5.654534339904785,5.789899826049805,4.853574275970459,6.072603702545166
WA012,2018,11,2.0647,2.6693546772003174,2.096964836120605,2.003840446472168,2.3201911449432373,1.495277762413025,1.541664481163025
WA012,2018,12,0.1013,0.3926010429859161,0.9714733362197876,0.1126898452639579,0.2231993228197097,0.1811162829399109,0.3306430578231811
WA012,2019,1,2.6745,1.641981840133667,1.2998827695846558,2.0846095085144043,1.25498366355896,1.813292980194092,0.2741977572441101
WA012,2019,2,3.3325,2.663367509841919,2.653284072875977,2.114544153213501,2.300546169281006,2.3248400688171387,1.2678524255752563
WA012,2019,3,4.2665,3.124785184860229,1.7392123937606812,2.317415475845337,3.0976195335388184,2.533179998397827,1.612894892692566
WA012,2019,4,3.199,3.6619062423706055,2.8387742042541504,3.978351354598999,3.210599184036255,3.3084940910339355,3.7083311080932617
WA012,2019,5,6.5506,6.721839904785156,5.4398627281188965,7.196376323699951,6.470113277435303,6.066707611083984,6.532262325286865
WA012,2019,6,5.7647,6.772782802581787,9.069591522216797,6.393421173095703,7.773986339569092,6.1946940422058105,14.683398246765137
WA012,2019,7,3.6355,5.725517749786377,3.806107997894287,3.89661717414856,5.84995698928833,4.825712203979492,3.629019498825073
WA012,2019,8,0.9919,0.9418264031410216,2.488033533096313,0.7805094122886658,2.251084089279175,1.6281284093856812,1.9435714483261108
WA012,2019,9,6.94,7.252309322357178,5.880398750305176,6.656331062316895,8.324514389038086,6.655791282653809,7.775041580200195
WA012,2019,10,10.7223,11.328722953796388,14.47380828857422,12.813843727111816,11.96225357055664,9.534393310546877,14.76624870300293
WA012,2019,11,2.3447,3.0405330657958984,2.2723333835601807,3.250807285308838,2.257949113845825,2.249300479888916,0.9083311557769777
WA012,2019,12,0.0181,1.3467001914978027,1.2118070125579834,0.1813069283962249,1.2996163368225098,0.404212087392807,0.2258064448833465
WA012,2020,1,0.0,0.0298956576734781,0.1539452224969864,0.0126556968316435,0.0736736953258514,0.0401300378143787,0.0564537122845649
WA012,2020,2,0.0017,0.1641487330198288,0.369397908449173,0.0628079995512962,0.022337781265378,0.1420515924692154,0.2499977499246597
WA012,2020,3,2.5071,2.2067666053771973,1.8681986331939695,2.290700435638428,2.494223356246948,1.994181752204895,1.6693569421768188
WA012,2020,4,3.6027,4.044421195983887,2.254396677017212,4.524224281311035,3.9309723377227774,4.363186836242676,2.44165587425232
WA012,2020,5,3.8855,3.8861379623413086,4.041008949279785,5.758509159088135,9.16274642944336,4.577097415924072,4.282268524169922
WA012,2020,6,8.345,10.41834831237793,8.611346244812012,9.961543083190918,11.87008571624756,8.728243827819824,10.033315658569336
